,Ticker,Date,Name,AcquiredDisposedCode,TransactionCode,Shares,PricePerShare,SharesOwnedFollowing,fileDate
10480,SFE,2023-03-14T00:00:00.000Z,SATTERFIELD THOMAS A JR,A,P,50000.0,1.76,221000.0,2023-03-16T20:02:36.000Z
10481,SFE,2023-03-15T00:00:00.000Z,SATTERFIELD THOMAS A JR,A,P,40034.0,1.8,250000.0,2023-03-16T20:02:36.000Z
10482,PANW,2023-03-14T00:00:00.000Z,Bawa Aparna,D,S,555.0,184.589,5223.0,2023-03-16T20:02:10.000Z
10483,THRM,2023-03-14T00:00:00.000Z,Anversa Matteo,A,A,8175.0,0.0,33368.0,2023-03-16T20:01:29.000Z
10484,SEAS,2023-03-14T00:00:00.000Z,Taylor George Anthony,D,S,1067.0,58.75,109984.0,2023-03-16T20:00:37.000Z
10485,SEAS,2023-03-14T00:00:00.000Z,Taylor George Anthony,D,F,150.0,57.93,109834.0,2023-03-16T20:00:37.000Z
10486,SEAS,2023-03-14T00:00:00.000Z,Taylor George Anthony,A,M,13207.0,18.17,142160.0,2023-03-16T20:00:37.000Z
10487,SEAS,2023-03-14T00:00:00.000Z,Taylor George Anthony,D,S,31109.0,58.07,111051.0,2023-03-16T20:00:37.000Z
10488,SEAS,2023-03-16T00:00:00.000Z,Swanson Marc,D,S,4000.0,55.73,165064.0,2023-03-16T20:00:28.000Z
10489,SEAS,2023-03-14T00:00:00.000Z,Swanson Marc,D,F,275.0,57.93,169064.0,2023-03-16T20:00:28.000Z
10490,SEAS,2023-03-15T00:00:00.000Z,Forrester James W Jr,D,F,27.0,56.51,5683.0,2023-03-16T20:00:24.000Z
10491,SEAS,2023-03-14T00:00:00.000Z,Forrester James W Jr,D,F,20.0,57.93,5710.0,2023-03-16T20:00:24.000Z
10492,SEAS,2023-03-16T00:00:00.000Z,Surrett Byron,D,S,2713.0,55.73,13391.0,2023-03-16T20:00:21.000Z
10493,SEAS,2023-03-14T00:00:00.000Z,Surrett Byron,D,F,39.0,57.93,16104.0,2023-03-16T20:00:21.000Z
10494,SEAS,2023-03-14T00:00:00.000Z,Dold Christopher,D,F,125.0,57.93,51036.0,2023-03-16T20:00:17.000Z
10495,SEAS,2023-03-14T00:00:00.000Z,Miller Kyle Robert,D,F,43.0,57.93,32018.0,2023-03-16T20:00:13.000Z
10496,SEAS,2023-03-14T00:00:00.000Z,Boyle Shekufeh,D,F,16.0,57.93,12463.0,2023-03-16T20:00:06.000Z
10497,SEAS,2023-03-15T00:00:00.000Z,Boyle Shekufeh,D,F,30.0,56.51,12433.0,2023-03-16T20:00:06.000Z
10498,APT,2023-03-14T00:00:00.000Z,MONTGOMERY CHARLES D,A,M,15834.0,3.2,15834.0,2023-03-16T19:55:13.000Z
10499,AGFS,2023-03-15T00:00:00.000Z,Devine Denise L,D,G,38265.0,,114405.0,2023-03-16T19:54:45.000Z
10500,EVBN,2023-03-16T00:00:00.000Z,NASCA DAVID J,D,F,341.0,34.3,95109.64,2023-03-16T19:49:56.000Z
10501,EVBN,2023-03-15T00:00:00.000Z,NASCA DAVID J,A,M,706.0,34.67,95450.64,2023-03-16T19:49:56.000Z
10502,WE,2023-03-15T00:00:00.000Z,Yazbeck Anthony,D,F,16180.0,0.8634,3070202.0,2023-03-16T19:49:17.000Z
10503,PLPC,2023-03-15T00:00:00.000Z,HAAG WILLIAM H III,D,D,2000.0,102.62,15276.0,2023-03-16T19:48:30.000Z
10504,UBFO,2023-03-14T00:00:00.000Z,ELLITHORPE G THOMPSON,A,P,1000.0,6.76,154735.0,2023-03-16T19:47:42.000Z
10505,EVBN,2023-03-16T00:00:00.000Z,Connerton John B,D,F,83.0,34.315,19213.3,2023-03-16T19:46:52.000Z
10506,EVBN,2023-03-15T00:00:00.000Z,Connerton John B,A,M,277.0,34.67,19296.3,2023-03-16T19:46:52.000Z
10507,EVBN,2023-03-15T00:00:00.000Z,Whitehouse Aaron,A,M,178.0,34.67,8291.52,2023-03-16T19:45:50.000Z
10508,EVBN,2023-03-16T00:00:00.000Z,Whitehouse Aaron,D,F,60.0,34.33,8231.52,2023-03-16T19:45:50.000Z
10509,TCBX,2023-03-15T00:00:00.000Z,Swinbank Reagan,A,A,1264.0,0.0,38345.0,2023-03-16T19:44:59.000Z
10510,TCBX,2023-03-15T00:00:00.000Z,Stunja Joseph,A,A,1264.0,0.0,3264.0,2023-03-16T19:42:57.000Z
10511,PLPC,2023-03-15T00:00:00.000Z,O'Shaughnessy Timothy,A,M,2500.0,61.39,6153.0,2023-03-16T19:41:02.000Z
10512,PLPC,2023-03-15T00:00:00.000Z,O'Shaughnessy Timothy,D,D,2500.0,102.62,3653.0,2023-03-16T19:41:02.000Z
10513,TCBX,2023-03-15T00:00:00.000Z,MCWHORTER RICHARD J,A,A,3160.0,0.0,101457.0,2023-03-16T19:40:56.000Z
10514,TCBX,2023-03-15T00:00:00.000Z,McDonald Shelton,A,A,1264.0,0.0,3264.0,2023-03-16T19:38:57.000Z
10515,APT,2023-03-14T00:00:00.000Z,Millar Donna,A,M,14250.0,3.2,1269603.0,2023-03-16T19:38:39.000Z
10516,APT,2023-03-14T00:00:00.000Z,HOFFMAN LLOYD,A,A,63333.0,3.2,72505.0,2023-03-16T19:37:28.000Z
10517,TCBX,2023-03-15T00:00:00.000Z,Glander Troy Andrew,A,A,1264.0,0.0,23470.0,2023-03-16T19:37:18.000Z
10518,TCBX,2023-03-15T00:00:00.000Z,Galloway Norma,A,A,1264.0,0.0,5264.0,2023-03-16T19:32:36.000Z
10519,MKSI,2023-03-15T00:00:00.000Z,Mora Elizabeth,D,S,200.0,86.67,15693.151,2023-03-16T19:32:31.000Z
10520,AAON,2023-03-15T00:00:00.000Z,Eason Christopher Douglas,D,F,36.0,88.31,1819.0,2023-03-16T19:29:42.000Z
10521,MKSI,2023-03-15T00:00:00.000Z,Moloney Jacqueline F,D,S,225.0,86.67,9684.327,2023-03-16T19:29:27.000Z
10522,TCBX,2023-03-15T00:00:00.000Z,Caraway Bart,A,A,17383.0,0.0,58733.0,2023-03-16T19:28:24.000Z
10523,AAON,2023-03-15T00:00:00.000Z,Thompson Rebecca,D,F,150.0,88.31,10614.0,2023-03-16T19:27:41.000Z
10524,TCBX,2023-03-15T00:00:00.000Z,Brunson W. Donald,A,A,1264.0,0.0,36556.0,2023-03-16T19:27:05.000Z
10525,TCBX,2023-03-15T00:00:00.000Z,Bonnen Dennis,A,A,1264.0,0.0,134547.0,2023-03-16T19:25:24.000Z
10526,AAON,2023-03-15T00:00:00.000Z,Fields Gary D,D,F,629.0,88.31,39937.0,2023-03-16T19:25:20.000Z
10527,EBTC,2023-03-14T00:00:00.000Z,DUNCAN GEORGE L,D,F,2624.0,32.04,350034.0,2023-03-16T19:23:30.000Z
10528,EBTC,2023-03-14T00:00:00.000Z,DUNCAN GEORGE L,A,M,4000.0,16.43,352658.0,2023-03-16T19:23:30.000Z
10529,SCL,2023-03-14T00:00:00.000Z,Stepan Richard Finn,A,G,580.0,0.0,31183.0,2023-03-16T19:23:25.000Z
10530,SCL,2023-03-14T00:00:00.000Z,Stepan Richard Finn,A,G,580.0,0.0,31183.0,2023-03-16T19:23:25.000Z
10531,SCL,2023-03-14T00:00:00.000Z,Stepan Richard Finn,A,G,580.0,0.0,31183.0,2023-03-16T19:23:25.000Z
10532,SCL,2023-03-14T00:00:00.000Z,Stepan Richard Finn,A,G,156.0,0.0,188482.0,2023-03-16T19:23:25.000Z
10533,SCL,2023-03-14T00:00:00.000Z,Stepan Richard Finn,A,G,156.0,0.0,22835.0,2023-03-16T19:23:25.000Z
10534,MBCN,2023-03-16T00:00:00.000Z,HESLOP JAMES R II,A,P,300.0,26.7934,32767.0,2023-03-16T19:22:27.000Z
10535,TCBX,2023-03-15T00:00:00.000Z,Bobbora William,A,A,9481.0,0.0,20457.0,2023-03-16T19:21:59.000Z
10536,AAON,2023-03-15T00:00:00.000Z,Wichman Gordon Douglas,D,F,83.0,88.31,4615.0,2023-03-16T19:20:30.000Z
10537,TCBX,2023-03-15T00:00:00.000Z,Basaldua Martin,A,A,1264.0,0.0,5974.0,2023-03-16T19:18:57.000Z
10538,ED,2023-03-15T00:00:00.000Z,Miller Joseph,A,P,0.957,93.94,1094.125,2023-03-16T19:16:45.000Z
10539,TCBX,2023-03-15T00:00:00.000Z,Bailey Carolyn,A,A,1264.0,0.0,4264.0,2023-03-16T19:15:16.000Z
10540,AREC,2023-03-16T00:00:00.000Z,Jensen Mark C.,A,P,5000.0,1.376,5189896.0,2023-03-16T19:11:07.000Z
10541,CIVB,2023-03-14T00:00:00.000Z,CURRY ROBERT L JR,A,A,1294.0,0.0,1294.0,2023-03-16T19:09:59.000Z
10542,AAON,2023-03-15T00:00:00.000Z,Teis Robert,D,F,56.0,88.31,9459.0,2023-03-16T19:06:48.000Z
10543,SUI,2023-03-14T00:00:00.000Z,Dearing Karen,D,F,545.0,138.64,156283.0,2023-03-16T19:04:32.000Z
10544,NPK,2023-03-15T00:00:00.000Z,Peuse David J,D,F,22.0,74.48,1053.0,2023-03-16T19:02:15.000Z
10545,STGW,2023-03-14T00:00:00.000Z,GOLDMAN SACHS GROUP INC,D,S,4000000.0,6.4294,17099784.0,2023-03-16T19:01:49.000Z
10546,SUI,2023-03-14T00:00:00.000Z,SHIFFMAN GARY A,D,F,3270.0,138.64,888521.0,2023-03-16T19:01:24.000Z
10547,NPK,2023-03-15T00:00:00.000Z,Morgan Jeffery Alan,D,F,34.0,74.48,1784.0,2023-03-16T19:01:23.000Z
10548,STGW,2023-03-14T00:00:00.000Z,Gross Bradley J.,D,S,4000000.0,6.4294,17099784.0,2023-03-16T19:00:40.000Z
10549,CXDO,2023-03-14T00:00:00.000Z,Vincent Ron,D,F,3265.0,1.88,84479.0,2023-03-16T19:00:19.000Z
10550,CXDO,2023-03-14T00:00:00.000Z,Vincent Ron,A,M,10000.0,0.0,87744.0,2023-03-16T19:00:19.000Z
10551,AAON,2023-03-15T00:00:00.000Z,Kidwell Casey,D,F,79.0,88.31,2537.0,2023-03-16T18:58:14.000Z
10552,ASUR,2023-03-14T00:00:00.000Z,Oberwager Bradford Scovill,A,M,5000.0,6.44,32165.0,2023-03-16T18:58:08.000Z
10553,ASUR,2023-03-14T00:00:00.000Z,Oberwager Bradford Scovill,A,M,3068.0,7.86,32851.0,2023-03-16T18:58:08.000Z
10554,ASUR,2023-03-14T00:00:00.000Z,Oberwager Bradford Scovill,D,S,1762.0,13.72,31089.0,2023-03-16T18:58:08.000Z
10555,ASUR,2023-03-14T00:00:00.000Z,Oberwager Bradford Scovill,D,S,2382.0,13.7,29783.0,2023-03-16T18:58:08.000Z
10556,GOOG,2023-03-16T00:00:00.000Z,Shriram Kavitark Ram,D,S,21229.0,100.0,161011.0,2023-03-16T18:54:19.000Z
10557,GOOG,2023-03-16T00:00:00.000Z,Shriram Kavitark Ram,D,S,14622.0,100.005,123320.0,2023-03-16T18:54:19.000Z
10558,GOOG,2023-03-16T00:00:00.000Z,Shriram Kavitark Ram,D,S,7216.0,100.01,145741.0,2023-03-16T18:54:19.000Z
10559,GOOG,2023-03-16T00:00:00.000Z,Shriram Kavitark Ram,D,S,301.0,100.015,145440.0,2023-03-16T18:54:19.000Z
10560,GOOG,2023-03-16T00:00:00.000Z,Shriram Kavitark Ram,D,S,700.0,100.04,144740.0,2023-03-16T18:54:19.000Z
10561,GOOG,2023-03-16T00:00:00.000Z,Shriram Kavitark Ram,D,S,8054.0,100.005,152957.0,2023-03-16T18:54:19.000Z
10562,GOOG,2023-03-16T00:00:00.000Z,Shriram Kavitark Ram,D,S,22878.0,100.0,137942.0,2023-03-16T18:54:19.000Z
10563,SYBT,2023-03-15T00:00:00.000Z,LECHLEITER RICHARD A,A,P,500.0,52.7148,3663.0,2023-03-16T18:53:47.000Z
10564,AAON,2023-03-15T00:00:00.000Z,Wakefield Stephen E,D,F,139.0,88.31,8982.0,2023-03-16T18:48:44.000Z
10565,CXDO,2023-03-14T00:00:00.000Z,Gaylor Douglas Walter,D,F,3265.0,1.88,145149.0,2023-03-16T18:48:09.000Z
10566,CXDO,2023-03-14T00:00:00.000Z,Gaylor Douglas Walter,A,M,10000.0,0.0,148414.0,2023-03-16T18:48:09.000Z
10567,MLAB,2023-03-15T00:00:00.000Z,Sakys John,A,M,1000.0,70.56,10696.0,2023-03-16T18:42:54.000Z
10568,MLAB,2023-03-15T00:00:00.000Z,Sakys John,D,S,1000.0,165.71,9696.0,2023-03-16T18:42:54.000Z
10569,ALRS,2023-03-15T00:00:00.000Z,Villalon Alan,A,P,3000.0,16.3508,8287.0,2023-03-16T18:42:38.000Z
10570,CIVB,2023-01-03T00:00:00.000Z,Waltz-Jaskolski Donna M.,D,F,327.0,21.52,2677.0,2023-03-16T18:37:30.000Z
10571,CIVB,2023-03-14T00:00:00.000Z,Waltz-Jaskolski Donna M.,A,A,1467.0,0.0,4144.0,2023-03-16T18:37:30.000Z
10572,CIVB,2023-03-14T00:00:00.000Z,Stark Paul J,A,A,1912.0,0.0,8936.116,2023-03-16T18:30:10.000Z
10573,CIVB,2023-03-01T00:00:00.000Z,Stark Paul J,A,J,27.229,0.0,7024.116,2023-03-16T18:30:10.000Z
10574,BKRP,2022-02-28T00:00:00.000Z,Nagy Zoltan,A,A,35500000.0,355.0,35500000.0,2023-03-16T18:24:55.000Z
10575,ISTR,2023-03-14T00:00:00.000Z,D'Angelo John J,A,P,325.0,16.75,188776.0,2023-03-16T18:24:51.000Z
10576,ISTR,2023-03-15T00:00:00.000Z,D'Angelo John J,A,P,150.0,15.75,189251.0,2023-03-16T18:24:51.000Z
10577,ISTR,2023-03-15T00:00:00.000Z,D'Angelo John J,A,P,125.0,15.7,189101.0,2023-03-16T18:24:51.000Z
10578,ISTR,2023-03-15T00:00:00.000Z,D'Angelo John J,A,P,200.0,15.73,188976.0,2023-03-16T18:24:51.000Z
10579,RHP,2023-03-15T00:00:00.000Z,REED COLIN V,D,F,9923.0,0.0,809766.0,2023-03-16T18:24:30.000Z
10580,RHP,2023-03-15T00:00:00.000Z,REED COLIN V,D,F,2209.0,0.0,794472.0,2023-03-16T18:24:30.000Z
10581,RHP,2023-03-15T00:00:00.000Z,REED COLIN V,A,M,25217.0,0.0,819689.0,2023-03-16T18:24:30.000Z
10582,RHP,2023-03-15T00:00:00.000Z,REED COLIN V,A,M,5613.0,0.0,796681.0,2023-03-16T18:24:30.000Z
10583,RHP,2023-03-15T00:00:00.000Z,REED COLIN V,D,F,1885.0,0.0,791068.0,2023-03-16T18:24:30.000Z
10584,RHP,2023-03-15T00:00:00.000Z,REED COLIN V,A,M,4788.0,0.0,792953.0,2023-03-16T18:24:30.000Z
10585,RHP,2023-03-15T00:00:00.000Z,REED COLIN V,D,F,1588.0,0.0,788165.0,2023-03-16T18:24:30.000Z
10586,RHP,2023-03-15T00:00:00.000Z,REED COLIN V,D,F,1849.0,0.0,812614.0,2023-03-16T18:24:30.000Z
10587,RHP,2023-03-15T00:00:00.000Z,REED COLIN V,A,M,4697.0,0.0,814463.0,2023-03-16T18:24:30.000Z
10588,RHP,2023-03-15T00:00:00.000Z,REED COLIN V,A,M,4035.0,0.0,789753.0,2023-03-16T18:24:30.000Z
10589,ISTR,2023-03-15T00:00:00.000Z,Nelson Andrew C,A,P,3000.0,15.77,133360.0,2023-03-16T18:22:14.000Z
10590,RHP,2023-03-15T00:00:00.000Z,Lynn Scott J,D,F,261.0,0.0,18448.0,2023-03-16T18:21:53.000Z
10591,RHP,2023-03-15T00:00:00.000Z,Lynn Scott J,D,F,229.0,0.0,19121.0,2023-03-16T18:21:53.000Z
10592,RHP,2023-03-15T00:00:00.000Z,Lynn Scott J,D,F,346.0,0.0,19654.0,2023-03-16T18:21:53.000Z
10593,RHP,2023-03-15T00:00:00.000Z,Lynn Scott J,A,M,902.0,0.0,19350.0,2023-03-16T18:21:53.000Z
10594,RHP,2023-03-15T00:00:00.000Z,Lynn Scott J,A,M,663.0,0.0,18709.0,2023-03-16T18:21:53.000Z
10595,RHP,2023-03-15T00:00:00.000Z,Lynn Scott J,A,M,879.0,0.0,20000.0,2023-03-16T18:21:53.000Z
10596,RHP,2023-03-15T00:00:00.000Z,Lynn Scott J,A,M,5250.0,0.0,24904.0,2023-03-16T18:21:53.000Z
10597,RHP,2023-03-15T00:00:00.000Z,Lynn Scott J,D,F,2066.0,0.0,22838.0,2023-03-16T18:21:53.000Z
10598,RHP,2023-03-15T00:00:00.000Z,Lynn Scott J,A,M,605.0,0.0,23443.0,2023-03-16T18:21:53.000Z
10599,RHP,2023-03-15T00:00:00.000Z,Lynn Scott J,D,F,239.0,0.0,23204.0,2023-03-16T18:21:53.000Z
10600,SASR,2023-03-15T00:00:00.000Z,Slane Kevin,A,A,3447.0,0.0,3447.0,2023-03-16T18:21:46.000Z
10601,SASR,2023-03-15T00:00:00.000Z,Slane Kevin,D,F,1149.0,27.51,2298.0,2023-03-16T18:21:46.000Z
10602,SASR,2023-03-15T00:00:00.000Z,Slane Kevin,A,A,4049.0,0.0,4049.0,2023-03-16T18:21:46.000Z
10603,"GEF,GEF.B",2023-03-15T00:00:00.000Z,Hilsheimer Lawrence A.,A,P,3000.0,69.4483,101892.0,2023-03-16T18:21:08.000Z
10604,"GEF,GEF.B",2023-03-14T00:00:00.000Z,Hilsheimer Lawrence A.,D,S,14596.0,60.61,98555.0,2023-03-16T18:21:08.000Z
10605,"GEF,GEF.B",2023-03-14T00:00:00.000Z,Hilsheimer Lawrence A.,A,P,2500.0,70.3261,98892.0,2023-03-16T18:21:08.000Z
10606,ISTR,2023-03-14T00:00:00.000Z,Crochet Linda M,A,P,617.0,16.19,4032.0,2023-03-16T18:18:56.000Z
10607,SASR,2023-03-15T00:00:00.000Z,SCHRIDER DANIEL J,A,A,14313.0,0.0,14313.0,2023-03-16T18:18:23.000Z
10608,SASR,2023-03-15T00:00:00.000Z,SCHRIDER DANIEL J,D,F,8243.0,27.51,7822.0,2023-03-16T18:18:23.000Z
10609,SASR,2023-03-15T00:00:00.000Z,SCHRIDER DANIEL J,A,A,16065.0,0.0,16065.0,2023-03-16T18:18:23.000Z
10610,CIVB,2023-03-01T00:00:00.000Z,Shaffer Dennis G,A,J,44.754,0.0,24457.0197,2023-03-16T18:13:32.000Z
10611,CIVB,2023-03-14T00:00:00.000Z,Shaffer Dennis G,A,A,8225.0,0.0,32682.0197,2023-03-16T18:13:32.000Z
10612,CIVB,2023-03-01T00:00:00.000Z,Shaffer Dennis G,A,J,8.772,0.0,1371.141,2023-03-16T18:13:32.000Z
10613,CIVB,2023-03-01T00:00:00.000Z,Shaffer Dennis G,A,J,83.2679,0.0,24412.2657,2023-03-16T18:13:32.000Z
10614,RHP,2023-03-15T00:00:00.000Z,Hutcheson Jennifer L,A,M,735.0,0.0,14420.0,2023-03-16T18:11:47.000Z
10615,RHP,2023-03-15T00:00:00.000Z,Hutcheson Jennifer L,D,F,178.0,0.0,14404.0,2023-03-16T18:11:47.000Z
10616,RHP,2023-03-15T00:00:00.000Z,Hutcheson Jennifer L,A,M,452.0,0.0,14582.0,2023-03-16T18:11:47.000Z
10617,RHP,2023-03-15T00:00:00.000Z,Hutcheson Jennifer L,D,F,290.0,0.0,14130.0,2023-03-16T18:11:47.000Z
10618,RHP,2023-03-15T00:00:00.000Z,Hutcheson Jennifer L,A,M,961.0,0.0,17337.0,2023-03-16T18:11:47.000Z
10619,RHP,2023-03-15T00:00:00.000Z,Hutcheson Jennifer L,D,F,248.0,0.0,14784.0,2023-03-16T18:11:47.000Z
10620,RHP,2023-03-15T00:00:00.000Z,Hutcheson Jennifer L,A,M,2625.0,0.0,17409.0,2023-03-16T18:11:47.000Z
10621,RHP,2023-03-15T00:00:00.000Z,Hutcheson Jennifer L,D,F,379.0,0.0,16958.0,2023-03-16T18:11:47.000Z
10622,RHP,2023-03-15T00:00:00.000Z,Hutcheson Jennifer L,A,M,628.0,0.0,15032.0,2023-03-16T18:11:47.000Z
10623,RHP,2023-03-15T00:00:00.000Z,Hutcheson Jennifer L,D,F,1033.0,0.0,16376.0,2023-03-16T18:11:47.000Z
10624,RHP,2023-03-15T00:00:00.000Z,FIORAVANTI MARK,D,F,525.0,0.0,224448.0,2023-03-16T17:59:12.000Z
10625,RHP,2023-03-15T00:00:00.000Z,FIORAVANTI MARK,A,M,2060.0,0.0,226508.0,2023-03-16T17:59:12.000Z
10626,RHP,2023-03-15T00:00:00.000Z,FIORAVANTI MARK,D,F,4722.0,0.0,234345.0,2023-03-16T17:59:12.000Z
10627,RHP,2023-03-15T00:00:00.000Z,FIORAVANTI MARK,D,F,811.0,0.0,225697.0,2023-03-16T17:59:12.000Z
10628,RHP,2023-03-15T00:00:00.000Z,FIORAVANTI MARK,A,M,12000.0,0.0,239067.0,2023-03-16T17:59:12.000Z
10629,RHP,2023-03-15T00:00:00.000Z,FIORAVANTI MARK,A,M,2136.0,0.0,236481.0,2023-03-16T17:59:12.000Z
10630,RHP,2023-03-15T00:00:00.000Z,FIORAVANTI MARK,A,M,2260.0,0.0,227957.0,2023-03-16T17:59:12.000Z
10631,RHP,2023-03-15T00:00:00.000Z,FIORAVANTI MARK,D,F,841.0,0.0,235640.0,2023-03-16T17:59:12.000Z
10632,RHP,2023-03-15T00:00:00.000Z,FIORAVANTI MARK,D,F,890.0,0.0,227067.0,2023-03-16T17:59:12.000Z
10633,RHP,2023-03-15T00:00:00.000Z,FIORAVANTI MARK,A,M,1333.0,0.0,224973.0,2023-03-16T17:59:12.000Z
10634,CIVB,2023-03-01T00:00:00.000Z,Parcher Charles A.,A,J,8.203,0.0,12084.4033,2023-03-16T17:58:33.000Z
10635,CIVB,2023-03-01T00:00:00.000Z,Parcher Charles A.,A,J,47.7182,0.0,12076.2003,2023-03-16T17:58:33.000Z
10636,CIVB,2023-03-14T00:00:00.000Z,Parcher Charles A.,A,A,3828.0,0.0,15912.4033,2023-03-16T17:58:33.000Z
10637,FROG,2023-03-15T00:00:00.000Z,Simon Frederic,D,S,30000.0,18.5093,5367134.0,2023-03-16T17:58:31.000Z
10638,KEQU,2023-03-14T00:00:00.000Z,Gardner Donald T. III,D,S,400.0,16.04,13647.0,2023-03-16T17:57:33.000Z
10639,KEQU,2023-03-15T00:00:00.000Z,Gardner Donald T. III,D,S,520.0,16.5,13127.0,2023-03-16T17:57:33.000Z
10640,SRI,2023-03-13T00:00:00.000Z,Reinhardt Carsten J,A,A,7745.0,0.0,7745.0,2023-03-16T17:57:11.000Z
10641,SASR,2023-03-15T00:00:00.000Z,Sadowski John D,D,F,1161.0,27.51,2320.0,2023-03-16T17:57:02.000Z
10642,SASR,2023-03-15T00:00:00.000Z,Sadowski John D,A,A,3408.0,0.0,3408.0,2023-03-16T17:57:02.000Z
10643,SASR,2023-03-15T00:00:00.000Z,Sadowski John D,A,A,3481.0,0.0,3481.0,2023-03-16T17:57:02.000Z
10644,HNNA,2023-03-14T00:00:00.000Z,OFFENBACH RODGER,D,S,500.0,8.0275,116073.0,2023-03-16T17:56:58.000Z
10645,RHP,2023-03-15T00:00:00.000Z,Chaffin Patrick S,D,F,396.0,0.0,27469.0,2023-03-16T17:56:49.000Z
10646,RHP,2023-03-15T00:00:00.000Z,Chaffin Patrick S,A,M,783.0,0.0,31436.0,2023-03-16T17:56:49.000Z
10647,RHP,2023-03-15T00:00:00.000Z,Chaffin Patrick S,D,F,2066.0,0.0,30653.0,2023-03-16T17:56:49.000Z
10648,RHP,2023-03-15T00:00:00.000Z,Chaffin Patrick S,A,M,663.0,0.0,26575.0,2023-03-16T17:56:49.000Z
10649,RHP,2023-03-15T00:00:00.000Z,Chaffin Patrick S,A,M,1004.0,0.0,27865.0,2023-03-16T17:56:49.000Z
10650,RHP,2023-03-15T00:00:00.000Z,Chaffin Patrick S,D,F,309.0,0.0,31127.0,2023-03-16T17:56:49.000Z
10651,RHP,2023-03-15T00:00:00.000Z,Chaffin Patrick S,A,M,902.0,0.0,27216.0,2023-03-16T17:56:49.000Z
10652,RHP,2023-03-15T00:00:00.000Z,Chaffin Patrick S,A,M,5250.0,0.0,32719.0,2023-03-16T17:56:49.000Z
10653,RHP,2023-03-15T00:00:00.000Z,Chaffin Patrick S,D,F,261.0,0.0,26314.0,2023-03-16T17:56:49.000Z
10654,RHP,2023-03-15T00:00:00.000Z,Chaffin Patrick S,D,F,355.0,0.0,26861.0,2023-03-16T17:56:49.000Z
10655,FUNC,2023-03-15T00:00:00.000Z,Rodeheaver Carissa Lynn,A,P,226.0,17.42,39223.3199,2023-03-16T17:52:28.000Z
10656,CBKM,2023-03-15T00:00:00.000Z,Goris Bradley,A,P,260.0983,19.2235,14492.596,2023-03-16T17:50:10.000Z
10657,CBKM,2023-03-15T00:00:00.000Z,PADEN FRANK L,A,P,104.0393,19.2235,7851.514,2023-03-16T17:46:45.000Z
10658,SRI,2023-03-13T00:00:00.000Z,Rutt Sheila M,A,A,7745.0,0.0,7745.0,2023-03-16T17:46:18.000Z
10659,WAFD,2023-03-15T00:00:00.000Z,Sanden Blayne,A,A,2000.0,31.52,3600.0,2023-03-16T17:36:47.000Z
10660,NKSH,2023-03-15T00:00:00.000Z,MILLER MARY G,A,P,90.0,38.0,6500.0,2023-03-16T17:34:24.000Z
10661,,2023-03-14T00:00:00.000Z,Legacy Knight Strategic Opportunities Fund - SCM Series,A,P,42465.0,14.64,792098.0,2023-03-16T17:24:21.000Z
10662,,2023-03-14T00:00:00.000Z,Ladd Robert T.,A,P,806.0,14.64,15829.362,2023-03-16T17:23:54.000Z
10663,,2023-03-14T00:00:00.000Z,Huskinson W. Todd,A,P,119.0,14.64,2228.0,2023-03-16T17:23:25.000Z
10664,,2023-03-14T00:00:00.000Z,D'Angelo Dean,A,P,672.0,14.64,12532.0,2023-03-16T17:22:59.000Z
10665,SASR,2023-03-15T00:00:00.000Z,O'Brien Joseph J Jr,A,A,8123.0,0.0,8123.0,2023-03-16T17:15:52.000Z
10666,SASR,2023-03-15T00:00:00.000Z,O'Brien Joseph J Jr,D,F,2448.0,27.51,5675.0,2023-03-16T17:15:52.000Z
10667,SASR,2023-03-15T00:00:00.000Z,O'Brien Joseph J Jr,A,A,7293.0,0.0,7293.0,2023-03-16T17:15:52.000Z
10668,SASR,2023-03-15T00:00:00.000Z,McDowell Ronda M,A,A,3454.0,0.0,3454.0,2023-03-16T17:10:08.000Z
10669,SASR,2023-03-15T00:00:00.000Z,McDowell Ronda M,A,A,3785.0,0.0,3785.0,2023-03-16T17:10:08.000Z
10670,SASR,2023-03-15T00:00:00.000Z,McDowell Ronda M,D,F,1263.0,27.51,2522.0,2023-03-16T17:10:08.000Z
10671,SONX,2023-03-14T00:00:00.000Z,Pudipeddi Vamsi Mohan Raj,A,P,50000.0,1.6,199182.0,2023-03-16T17:08:40.000Z
10672,NKSH,2023-03-15T00:00:00.000Z,BALL LAWRENCE J,A,P,500.0,36.5,12500.0,2023-03-16T17:08:29.000Z
10673,SONX,2023-03-14T00:00:00.000Z,Watts Michael Patrick,A,A,370886.0,0.0,590034.0,2023-03-16T17:08:19.000Z
10674,SONX,2023-03-14T00:00:00.000Z,Smith Michael John,A,A,455696.0,0.0,784322.0,2023-03-16T17:08:09.000Z
10675,SONX,2023-03-14T00:00:00.000Z,Chen Roy T,A,A,214345.0,0.0,324887.0,2023-03-16T17:07:02.000Z
10676,SONX,2023-03-14T00:00:00.000Z,Bergheim Bjarne,A,A,1087763.0,0.0,2067112.0,2023-03-16T17:06:42.000Z
10677,FCRD,2023-03-09T00:00:00.000Z,Wu Howard Hsung,D,D,9554.0,,0.0,2023-03-16T17:05:21.000Z
10678,SASR,2023-03-15T00:00:00.000Z,Mantua Philip J,A,A,5376.0,0.0,5376.0,2023-03-16T17:05:10.000Z
