,Date,Ticker,Senator,Transaction,Amount,Range
1824,2022-01-06,VFC,"Collins, Susan M.",Sale,1001.0,"$1,001 - $15,000"
1825,2020-03-09,VFC,"Cassidy, Bill",Purchase,1001.0,"$1,001 - $15,000"
1826,2019-05-23,VFC,"Rosen, Jacky",Sale,1001.0,"$1,001 - $15,000"
1827,2018-04-24,VFC,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
1828,2018-04-24,VFC,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
1829,2018-04-23,VFC,"Cassidy, Bill",Sale,1001.0,"$1,001 - $15,000"
1830,2018-04-05,VFC,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
1831,2018-04-05,VFC,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
1832,2017-01-23,VFC,"Hoeven, John",Purchase,50001.0,"$50,001 - $100,000"
1833,2016-10-31,VFC,"Cassidy, Bill",Purchase,1001.0,"$1,001 - $15,000"
1834,2016-05-17,VFC,"Whitehouse, Sheldon",Sale,15001.0,"$15,001 - $50,000"
1835,2016-05-17,VFC,"Whitehouse, Sheldon",Sale,15001.0,"$15,001 - $50,000"
1836,2016-04-19,VFC,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
1837,2016-03-31,VFC,"Cassidy, Bill",Purchase,1001.0,"$1,001 - $15,000"
1838,2016-03-31,VFC,"Cassidy, Bill",Purchase,1001.0,"$1,001 - $15,000"
1839,2023-01-11,TU,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
1840,2021-04-13,GAN,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
1841,2022-01-13,GILD,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
1842,2021-12-21,GILD,"Moran, Jerry",Sale,1001.0,"$1,001 - $15,000"
1843,2021-12-21,GILD,"Moran, Jerry",Sale,1001.0,"$1,001 - $15,000"
1844,2020-08-21,GILD,"Moran, Jerry",Purchase,1001.0,"$1,001 - $15,000"
1845,2019-09-25,GILD,"Moran, Jerry",Purchase,1001.0,"$1,001 - $15,000"
1846,2019-09-25,GILD,"Moran, Jerry",Purchase,1001.0,"$1,001 - $15,000"
1847,2019-03-11,GILD,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
1848,2018-09-25,GILD,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
1849,2018-04-23,GILD,"King, Angus",Sale,1001.0,"$1,001 - $15,000"
1850,2018-02-22,GILD,"Inhofe, James M.",Sale,50001.0,"$50,001 - $100,000"
1851,2017-10-25,GILD,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
1852,2017-09-20,GILD,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
1853,2017-09-20,GILD,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
1854,2017-09-20,GILD,"Whitehouse, Sheldon",Sale,15001.0,"$15,001 - $50,000"
1855,2017-06-15,GILD,"Murray, Patty",Sale,1001.0,"$1,001 - $15,000"
1856,2017-03-16,GILD,"Murray, Patty",Purchase,1001.0,"$1,001 - $15,000"
1857,2017-03-02,GILD,"Collins, Susan M.",Sale,1001.0,"$1,001 - $15,000"
1858,2016-12-23,GILD,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
1859,2016-12-15,GILD,"Inhofe, James M.",Purchase,50001.0,"$50,001 - $100,000"
1860,2016-11-28,GILD,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
1861,2016-11-28,GILD,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
1862,2016-11-28,GILD,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
1863,2016-11-15,GILD,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
1864,2016-09-06,GILD,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
1865,2016-09-06,GILD,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
1866,2016-09-06,GILD,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
1867,2016-09-06,GILD,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
1868,2016-07-21,GILD,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
1869,2016-07-21,GILD,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
1870,2016-05-18,GILD,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
1871,2016-01-28,GILD,"Inhofe, James M.",Purchase,15001.0,"$15,001 - $50,000"
1872,2016-01-05,GILD,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
1873,2016-01-05,GILD,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
1874,2020-04-14,WPX,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
1875,2020-04-14,WPX,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
1876,2020-03-02,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1877,2020-01-27,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1878,2020-01-24,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1879,2019-06-27,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1880,2019-02-11,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1881,2019-02-06,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1882,2019-02-05,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1883,2019-02-05,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1884,2019-02-01,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1885,2019-01-29,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1886,2019-01-22,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1887,2019-01-18,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1888,2019-01-18,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1889,2019-01-03,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1890,2018-12-13,WPX,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1891,2018-08-24,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1892,2018-08-16,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1893,2018-08-08,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1894,2018-07-30,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1895,2018-05-23,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1896,2018-05-22,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1897,2018-05-17,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1898,2018-05-10,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1899,2018-05-07,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1900,2018-04-26,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1901,2017-01-27,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1902,2017-01-26,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1903,2017-01-20,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1904,2017-01-19,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1905,2016-09-01,WPX,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
1906,2022-11-11,NFLX,"Wyden, Ron",Sale,50001.0,"$50,001 - $100,000"
1907,2022-03-30,NFLX,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
1908,2021-09-30,NFLX,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
1909,2020-09-23,NFLX,"Wyden, Ron",Sale,1001.0,"$1,001 - $15,000"
1910,2020-09-14,NFLX,"Wyden, Ron",Sale,1001.0,"$1,001 - $15,000"
1911,2020-09-14,NFLX,"Wyden, Ron",Sale,1001.0,"$1,001 - $15,000"
1912,2020-09-04,NFLX,"Roberts, Pat",Sale,50001.0,"$50,001 - $100,000"
1913,2020-09-04,NFLX,"Roberts, Pat",Purchase,50001.0,"$50,001 - $100,000"
1914,2020-08-20,NFLX,"Wyden, Ron",Purchase,1001.0,"$1,001 - $15,000"
1915,2020-08-20,NFLX,"Wyden, Ron",Purchase,1001.0,"$1,001 - $15,000"
1916,2020-08-20,NFLX,"Wyden, Ron",Purchase,1001.0,"$1,001 - $15,000"
1917,2020-08-20,NFLX,"Wyden, Ron",Purchase,1001.0,"$1,001 - $15,000"
1918,2020-08-20,NFLX,"Wyden, Ron",Purchase,1001.0,"$1,001 - $15,000"
1919,2020-08-20,NFLX,"Wyden, Ron",Purchase,1001.0,"$1,001 - $15,000"
1920,2020-06-26,NFLX,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
1921,2020-06-03,NFLX,"Wyden, Ron",Purchase,50001.0,"$50,001 - $100,000"
1922,2020-04-17,NFLX,"Roberts, Pat",Sale,15001.0,"$15,001 - $50,000"
1923,2020-04-16,NFLX,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
1924,2020-04-15,NFLX,"Roberts, Pat",Sale,50001.0,"$50,001 - $100,000"
1925,2020-04-15,NFLX,"Roberts, Pat",Sale,100001.0,"$100,001 - $250,000"
1926,2020-04-14,NFLX,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
1927,2020-04-14,NFLX,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
1928,2020-04-09,NFLX,"Roberts, Pat",Purchase,50001.0,"$50,001 - $100,000"
1929,2020-04-06,NFLX,"Roberts, Pat",Sale,100001.0,"$100,001 - $250,000"
1930,2020-03-26,NFLX,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
1931,2020-03-06,NFLX,"Roberts, Pat",Purchase,100001.0,"$100,001 - $250,000"
1932,2020-03-06,NFLX,"Roberts, Pat",Purchase,100001.0,"$100,001 - $250,000"
1933,2020-03-02,NFLX,"Roberts, Pat",Sale,100001.0,"$100,001 - $250,000"
1934,2020-03-02,NFLX,"Roberts, Pat",Sale,50001.0,"$50,001 - $100,000"
1935,2020-01-13,NFLX,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
1936,2020-01-10,NFLX,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
1937,2020-01-06,NFLX,"Roberts, Pat",Sale,15001.0,"$15,001 - $50,000"
1938,2019-10-31,NFLX,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
1939,2019-10-23,NFLX,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
1940,2019-10-01,NFLX,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
1941,2019-09-24,NFLX,"Hoeven, John",Purchase,50001.0,"$50,001 - $100,000"
1942,2019-08-14,NFLX,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
1943,2019-02-27,NFLX,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
1944,2018-10-24,NFLX,"Coons, Chris",Sale,1001.0,"$1,001 - $15,000"
1945,2018-08-24,NFLX,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
1946,2018-08-23,NFLX,"Coons, Chris",Purchase,1001.0,"$1,001 - $15,000"
1947,2018-08-20,NFLX,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
1948,2018-07-19,NFLX,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
1949,2018-07-18,NFLX,"Coons, Chris",Sale,1001.0,"$1,001 - $15,000"
1950,2018-06-25,NFLX,"Roberts, Pat",Purchase,50001.0,"$50,001 - $100,000"
1951,2018-06-25,NFLX,"Roberts, Pat",Purchase,50001.0,"$50,001 - $100,000"
1952,2018-06-22,NFLX,"Roberts, Pat",Sale,50001.0,"$50,001 - $100,000"
1953,2018-06-22,NFLX,"Roberts, Pat",Sale,50001.0,"$50,001 - $100,000"
1954,2018-04-25,NFLX,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
1955,2018-04-23,NFLX,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
1956,2018-04-11,NFLX,"Roberts, Pat",Sale,50001.0,"$50,001 - $100,000"
1957,2018-03-19,NFLX,"Coons, Chris",Sale,1001.0,"$1,001 - $15,000"
1958,2018-02-05,NFLX,"Roberts, Pat",Purchase,50001.0,"$50,001 - $100,000"
1959,2018-02-05,NFLX,"Roberts, Pat",Sale,50001.0,"$50,001 - $100,000"
1960,2017-11-08,NFLX,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
1961,2017-11-08,NFLX,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
1962,2017-11-07,NFLX,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
1963,2017-11-07,NFLX,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
1964,2017-10-30,NFLX,"Roberts, Pat",Sale,15001.0,"$15,001 - $50,000"
1965,2017-07-31,NFLX,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
1966,2017-07-28,NFLX,"Roberts, Pat",Sale,15001.0,"$15,001 - $50,000"
1967,2017-06-20,NFLX,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
1968,2017-04-07,NFLX,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
1969,2016-12-27,NFLX,"Roberts, Pat",Sale,15001.0,"$15,001 - $50,000"
1970,2016-09-06,NFLX,"Whitehouse, Sheldon",Sale,15001.0,"$15,001 - $50,000"
1971,2016-09-06,NFLX,"Whitehouse, Sheldon",Sale,15001.0,"$15,001 - $50,000"
1972,2016-06-10,NFLX,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
1973,2016-05-18,NFLX,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
1974,2016-01-05,NFLX,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
1975,2016-01-05,NFLX,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
1976,2020-10-13,BBY,"Roberts, Pat",Sale,1001.0,"$1,001 - $15,000"
1977,2020-08-18,BBY,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
1978,2017-08-31,NPK,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
1979,2020-11-20,ARNA,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
1980,2020-04-07,ARNA,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
1981,2020-02-26,ARNA,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
1982,2020-02-26,ARNA,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
1983,2020-02-24,ARNA,"Loeffler, Kelly",Sale,50001.0,"$50,001 - $100,000"
1984,2020-02-24,ARNA,"Loeffler, Kelly",Sale,50001.0,"$50,001 - $100,000"
1985,2020-02-10,ARNA,"Loeffler, Kelly",Sale,50001.0,"$50,001 - $100,000"
1986,2020-02-07,ARNA,"Loeffler, Kelly",Sale,50001.0,"$50,001 - $100,000"
1987,2020-02-06,ARNA,"Loeffler, Kelly",Sale,50001.0,"$50,001 - $100,000"
1988,2020-02-05,ARNA,"Loeffler, Kelly",Sale,50001.0,"$50,001 - $100,000"
1989,2018-04-24,CLB,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
1990,2018-04-24,CLB,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
1991,2022-03-30,BKE,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
1992,2021-09-30,BKE,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
1993,2019-02-01,ANCX,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
1994,2017-04-04,ANCX,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
1995,2019-12-12,IP,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
1996,2019-10-02,IP,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1997,2018-10-24,IP,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
1998,2017-12-26,IP,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
1999,2017-08-17,WFM,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
2000,2017-06-19,WFM,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
2001,2017-06-16,WFM,"Perdue, David",Sale,50001.0,"$50,001 - $100,000"
2002,2017-06-16,WFM,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
2003,2017-05-18,WFM,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
2004,2017-05-15,WFM,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
2005,2017-05-15,WFM,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
2006,2017-05-12,WFM,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
2007,2017-05-11,WFM,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
2008,2017-05-11,WFM,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
2009,2017-04-24,WFM,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
2010,2017-03-10,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2011,2017-03-08,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2012,2017-01-09,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2013,2016-09-07,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2014,2016-08-01,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2015,2016-05-20,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2016,2016-02-23,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2017,2016-02-23,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2018,2016-02-23,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2019,2016-02-11,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2020,2016-02-11,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2021,2016-02-11,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2022,2016-01-29,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2023,2016-01-29,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2024,2016-01-20,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2025,2016-01-20,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2026,2016-01-15,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2027,2016-01-15,WFM,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2028,2020-04-02,PKG,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
2029,2023-01-11,CME,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
2030,2020-04-07,CME,"Loeffler, Kelly",Sale,100001.0,"$100,001 - $250,000"
2031,2020-03-19,CME,"Loeffler, Kelly",Purchase,50001.0,"$50,001 - $100,000"
2032,2020-03-16,CME,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
2033,2020-02-28,CME,"Loeffler, Kelly",Sale,50001.0,"$50,001 - $100,000"
2034,2020-02-26,CME,"Loeffler, Kelly",Purchase,100001.0,"$100,001 - $250,000"
2035,2020-02-26,CME,"Loeffler, Kelly",Purchase,100001.0,"$100,001 - $250,000"
2036,2020-02-24,CME,"Loeffler, Kelly",Purchase,50001.0,"$50,001 - $100,000"
2037,2020-02-24,CME,"Loeffler, Kelly",Purchase,50001.0,"$50,001 - $100,000"
2038,2019-03-11,CME,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
2039,2018-04-24,CME,"Capito, Shelley Moore",Sale,15001.0,"$15,001 - $50,000"
2040,2018-04-24,CME,"Capito, Shelley Moore",Sale,15001.0,"$15,001 - $50,000"
2041,2017-09-08,CME,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
2042,2022-01-14,WMT,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
2043,2020-09-04,WMT,"Roberts, Pat",Sale,1001.0,"$1,001 - $15,000"
2044,2020-08-19,WMT,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
2045,2020-04-07,WMT,"Loeffler, Kelly",Sale,100001.0,"$100,001 - $250,000"
2046,2020-03-24,WMT,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
2047,2020-03-09,WMT,"Cassidy, Bill",Sale,1001.0,"$1,001 - $15,000"
2048,2020-03-09,WMT,"Roberts, Pat",Sale,1001.0,"$1,001 - $15,000"
2049,2020-02-18,WMT,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
2050,2019-06-21,WMT,"Roberts, Pat",Sale,50001.0,"$50,001 - $100,000"
2051,2018-12-07,WMT,"Cassidy, Bill",Sale,1001.0,"$1,001 - $15,000"
2052,2018-10-12,WMT,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
2053,2018-08-28,WMT,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
2054,2018-08-28,WMT,"Whitehouse, Sheldon",Purchase,15001.0,"$15,001 - $50,000"
2055,2018-06-06,WMT,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
2056,2018-04-24,WMT,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
2057,2018-04-24,WMT,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
2058,2018-04-05,WMT,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
2059,2018-04-05,WMT,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
2060,2018-03-05,WMT,"Hoeven, John",Purchase,50001.0,"$50,001 - $100,000"
2061,2018-02-20,WMT,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
2062,2018-02-20,WMT,"Hoeven, John",Purchase,100001.0,"$100,001 - $250,000"
2063,2018-02-14,WMT,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
2064,2018-01-08,WMT,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
2065,2017-11-27,WMT,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
2066,2017-11-14,WMT,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
2067,2017-08-24,WMT,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
2068,2017-08-11,WMT,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
2069,2017-08-10,WMT,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
2070,2017-08-10,WMT,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
2071,2017-08-10,WMT,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
2072,2017-08-07,WMT,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
2073,2017-08-04,WMT,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
2074,2017-08-04,WMT,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
2075,2017-08-03,WMT,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
2076,2017-08-03,WMT,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
2077,2017-08-03,WMT,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
2078,2017-06-15,WMT,"Murray, Patty",Sale,1001.0,"$1,001 - $15,000"
2079,2017-03-16,WMT,"Murray, Patty",Purchase,1001.0,"$1,001 - $15,000"
2080,2017-03-14,WMT,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2081,2017-03-13,WMT,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
2082,2016-07-15,WMT,"Cassidy, Bill",Sale,1001.0,"$1,001 - $15,000"
2083,2016-03-31,WMT,"Cassidy, Bill",Purchase,1001.0,"$1,001 - $15,000"
2084,2016-03-31,WMT,"Cassidy, Bill",Purchase,1001.0,"$1,001 - $15,000"
2085,2016-01-05,WMT,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
2086,2016-01-05,WMT,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
2087,2020-09-23,ICE,"Loeffler, Kelly",Sale,1000001.0,"$1,000,001 - $5,000,000"
2088,2020-09-23,ICE,"Loeffler, Kelly",Purchase,250001.0,"$250,001 - $500,000"
2089,2020-07-22,ICE,"Loeffler, Kelly",Sale,5000001.0,"$5,000,001 - $25,000,000"
2090,2020-05-20,ICE,"Loeffler, Kelly",Purchase,1000001.0,"$1,000,001 - $5,000,000"
2091,2020-05-20,ICE,"Loeffler, Kelly",Sale,5000001.0,"$5,000,001 - $25,000,000"
2092,2020-05-20,ICE,"Loeffler, Kelly",Sale,1000001.0,"$1,000,001 - $5,000,000"
2093,2020-03-11,ICE,"Loeffler, Kelly",Sale,5000001.0,"$5,000,001 - $25,000,000"
2094,2020-03-11,ICE,"Loeffler, Kelly",Sale,5000001.0,"$5,000,001 - $25,000,000"
2095,2020-02-26,ICE,"Loeffler, Kelly",Purchase,1000001.0,"$1,000,001 - $5,000,000"
2096,2020-02-26,ICE,"Loeffler, Kelly",Sale,1000001.0,"$1,000,001 - $5,000,000"
2097,2020-02-18,ICE,"Loeffler, Kelly",Purchase,5000001.0,"$5,000,001 - $25,000,000"
2098,2019-03-11,ICE,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
2099,2018-02-27,ICE,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
2100,2023-02-28,QCOM,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
2101,2022-12-02,QCOM,"Tuberville, Tommy",Sale,50001.0,"$50,001 - $100,000"
2102,2022-12-01,QCOM,"Tuberville, Tommy",Purchase,100001.0,"$100,001 - $250,000"
2103,2022-06-28,QCOM,"Tuberville, Tommy",Sale,250001.0,"$250,001 - $500,000"
2104,2022-06-16,QCOM,"Tuberville, Tommy",Purchase,250001.0,"$250,001 - $500,000"
2105,2022-01-18,QCOM,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
2106,2021-03-29,QCOM,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
2107,2020-11-20,QCOM,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
2108,2020-07-09,QCOM,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
2109,2020-04-02,QCOM,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
2110,2019-04-18,QCOM,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
2111,2019-04-18,QCOM,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
2112,2019-02-28,QCOM,"Reed, John F.",Sale,15001.0,"$15,001 - $50,000"
2113,2019-02-04,QCOM,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
2114,2018-11-29,QCOM,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
2115,2018-09-27,QCOM,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
2116,2018-04-24,QCOM,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
2117,2018-04-24,QCOM,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
